pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FC,2017-05-31,87,2.4314,5.8373,Hyun-Jin Ryu,451594,547943,null,called_strike,,3,null,R,R,L,STL,LAD,S,null,null,2,1,2017,-0.036,0.2319,0.7542,3.0239,null,null,null,0,3,Bot,null,null,518735,170601_005742,-3.9291,-126.4943,-1.0922,0.3435,23.4441,-29.6985,3.3601,1.6563,null,null,null,86.788,2082,6.058,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.5176,null,null,null,null,null,null,null,21,4,Cutter,1,0,1,0,0,1,1,0,Standard,Standard
FC,2017-05-31,86.9,2.4536,5.7663,Hyun-Jin Ryu,451594,547943,null,ball,,11,null,R,R,L,STL,LAD,B,null,null,1,1,2017,-0.1335,0.1266,-1.1808,2.7636,null,null,null,0,3,Bot,null,null,518735,170601_005712,-8.3884,-126.2808,-1.3249,0.0788,22.6533,-30.786,3.4577,1.7025,null,null,null,86.924,2064,6.057,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.4112,null,null,null,null,null,null,null,21,3,Cutter,1,0,1,0,0,1,1,0,Standard,Standard
CU,2017-05-31,70.9,2.4279,5.9953,Hyun-Jin Ryu,451594,547943,null,called_strike,,3,null,R,R,L,STL,LAD,S,null,null,1,0,2017,-1.0378,-1.1299,0.4685,3.3911,null,null,null,0,3,Bot,null,null,518735,170601_005655,-2.1158,-103.0263,4.3183,-6.9116,17.5512,-41.0686,3.314,1.6563,null,null,null,70.314,2416,5.942,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.5495,null,null,null,null,null,null,null,21,2,Curveball,1,0,1,0,0,1,1,0,Standard,Standard
CU,2017-05-31,70.3,2.4309,5.9961,Hyun-Jin Ryu,451594,547943,null,ball,,12,null,R,R,L,STL,LAD,B,null,null,0,0,2017,-1.2719,-1.3492,1.9255,3.5742,null,null,null,0,3,Bot,null,null,518735,170601_005638,1.0742,-102.0934,5.1374,-8.9259,17.5949,-42.5775,3.3808,1.641,null,null,null,69.562,2345,5.954,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.584,null,null,null,null,null,null,null,21,1,Curveball,1,0,1,0,0,1,1,0,Standard,Standard
CH,2017-05-31,80.1,2.7182,5.6333,Hyun-Jin Ryu,593372,547943,field_out,hit_into_play,,14,Carlos Martinez flies out to right fielder Enrique Hernandez.  ,R,R,L,STL,LAD,X,9,fly_ball,0,1,2017,0.9055,0.2238,0.9542,1.8972,null,657557,649557,2,2,Bot,168.75,89.08,518735,170601_004750,-5.624,-116.6293,-2.0953,9.2827,18.2051,-29.9427,3.1897,1.3416,285,81.6,34.7,80.976,1451,6.475,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.04,0.019,0.029,0,1,0,0,3,17,2,Changeup,1,0,1,0,0,1,1,0,Standard,Standard
CU,2017-05-31,70.1,2.2236,6.1559,Hyun-Jin Ryu,593372,547943,null,called_strike,,12,null,R,R,L,STL,LAD,S,null,null,0,0,2017,-0.6303,-1.1447,0.4766,3.2467,null,657557,649557,2,2,Bot,null,null,518735,170601_004736,-2.3396,-101.9007,3.7958,-3.988,15.5199,-40.8624,3.0147,1.2955,null,null,null,69.911,2341,5.89,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.4853,null,null,null,null,null,null,null,17,1,Curveball,1,0,1,0,0,1,1,0,Standard,Standard
CH,2017-05-31,79.4,2.6253,5.6922,Hyun-Jin Ryu,657557,547943,double,hit_into_play_score,,9,Paul DeJong doubles (2) on a sharp line drive to center fielder Chris Taylor.   Tommy Pham scores.  ,R,R,L,STL,LAD,X,8,line_drive,1,1,2017,0.9628,0.2135,0.3044,1.5313,null,502054,null,2,2,Bot,125.71,40.69,518735,170601_004610,-6.901,-115.3323,-2.7896,9.8726,19.5596,-29.9581,3.6181,1.3869,374,104.5,17.6,79.839,1370,6.529,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.0235,0.67,0.817,1.25,1,1,1,5,15,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,2017-05-31,79.3,2.6045,5.5738,Hyun-Jin Ryu,657557,547943,null,swinging_strike,,14,null,R,R,L,STL,LAD,S,null,null,1,0,2017,1.1068,0.2492,1.0417,2.3213,null,502054,null,2,2,Bot,null,null,518735,170601_004538,-5.5051,-115.4524,-0.9138,10.9312,18.352,-29.9411,3.6181,1.3869,null,null,null,80.308,1500,6.495,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,53.8922,null,null,null,null,null,null,null,15,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,2017-05-31,80,2.6517,5.6786,Hyun-Jin Ryu,657557,547943,null,ball,,14,null,R,R,L,STL,LAD,B,null,null,0,0,2017,1.0658,0.5645,1.3193,1.9971,null,502054,null,2,2,Bot,null,null,518735,170601_004517,-4.9332,-116.3023,-2.519,10.5748,19.7729,-26.784,3.4028,1.6176,null,null,null,80.392,1594,6.339,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.1179,null,null,null,null,null,null,null,15,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,2017-05-31,79.9,2.5905,5.7982,Hyun-Jin Ryu,572039,547943,field_out,hit_into_play,,3,Stephen Piscotty flies out to center fielder Chris Taylor.   Tommy Pham to 2nd.  ,R,R,L,STL,LAD,X,8,fly_ball,1,0,2017,0.8702,0.6633,0.3444,2.862,null,null,502054,1,2,Bot,169.25,60.02,518735,170601_004433,-6.5628,-116.1069,-1.046,9.0094,19.2426,-26.1546,3.4311,1.5025,343,95.2,41.6,80.262,1406,6.293,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.1622,0.049,0.102,0,1,0,0,3,14,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,2017-05-31,80.2,2.441,5.765,Hyun-Jin Ryu,572039,547943,null,ball,,12,null,R,R,L,STL,LAD,B,null,null,0,0,2017,0.8553,0.3063,1.2532,2.6328,null,null,502054,1,2,Bot,null,null,518735,170601_004400,-4.2188,-116.846,-0.9614,8.5418,17.2323,-29.3694,3.5133,1.7433,null,null,null,80.986,1383,6.205,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.2383,null,null,null,null,null,null,null,14,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CU,2017-05-31,72.5,2.3354,6.0423,Hyun-Jin Ryu,502054,547943,single,hit_into_play_no_out,,5,Tommy Pham singles on a line drive to right fielder Enrique Hernandez.  ,R,R,L,STL,LAD,X,9,line_drive,1,0,2017,-0.8535,-1.3131,0.0269,1.9633,null,null,null,1,2,Bot,160.94,96.15,518735,170601_004315,-3.1639,-105.4924,1.4601,-5.7333,18.4436,-42.3393,3.1093,1.2914,259,86.3,19.6,72.002,2484,6.024,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.5386,0.467,0.475,0.9,1,1,0,4,13,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2017-05-31,72.6,2.3589,5.9876,Hyun-Jin Ryu,502054,547943,null,ball,,13,null,R,R,L,STL,LAD,B,null,null,0,0,2017,-0.9491,-1.7579,-0.2799,-1.4921,null,null,null,1,2,Bot,null,null,518735,170601_004243,-3.6601,-105.5778,-4.5493,-6.3275,18.8503,-44.537,3.2784,1.5523,null,null,null,72.124,2389,5.984,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.4549,null,null,null,null,null,null,null,13,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2017-05-31,88.2,2.4472,5.8895,Hyun-Jin Ryu,576397,547943,field_out,hit_into_play,,9,"Jedd Gyorko grounds out, shortstop Corey Seager to first baseman Adrian Gonzalez.  ",R,R,L,STL,LAD,X,6,ground_ball,2,1,2017,-0.1681,0.4735,0.3924,1.6411,null,null,null,0,2,Bot,111.74,162.38,518735,170601_004207,-4.6564,-128.2368,-5.2922,-1.0202,23.5761,-26.1031,3.0188,1.1908,4,68.5,-21.7,88.794,2019,6.442,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.0626,0.04,0.041,0,1,0,0,2,12,4,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
CH,2017-05-31,79.8,2.636,5.8505,Hyun-Jin Ryu,576397,547943,null,foul,,6,null,R,R,L,STL,LAD,S,null,null,2,0,2017,1.2251,0.5902,0.6662,2.1323,null,null,null,0,2,Bot,null,null,518735,170601_004139,-6.7118,-115.9419,-2.5907,12.4559,21.1124,-26.4783,3.0188,1.1908,null,null,null,80.417,1528,6.771,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,53.7771,null,null,null,null,null,null,null,12,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CU,2017-05-31,71.2,2.3891,6.1118,Hyun-Jin Ryu,576397,547943,null,ball,,12,null,R,R,L,STL,LAD,B,null,null,1,0,2017,-0.8875,-1.3059,1.5563,3.0993,null,null,null,0,2,Bot,null,null,518735,170601_004119,-0.1743,-103.4469,3.8182,-6.2109,18.8426,-42.3116,3.0904,1.3754,null,null,null,70.333,2304,5.96,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.6019,null,null,null,null,null,null,null,12,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2017-05-31,86.7,2.3574,5.9662,Hyun-Jin Ryu,576397,547943,null,ball,,12,null,R,R,L,STL,LAD,B,null,null,0,0,2017,0.0718,0.5519,1.0242,2.4105,null,null,null,0,2,Bot,null,null,518735,170601_004102,-3.3454,-126.166,-3.5154,1.3828,22.8497,-25.7497,3.1365,1.3754,null,null,null,87.448,1950,6.491,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.0034,null,null,null,null,null,null,null,12,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
FF,2017-05-31,90.2,2.5681,5.7991,Hyun-Jin Ryu,425877,547943,field_out,hit_into_play,,8,Yadier Molina flies out to right fielder Enrique Hernandez.  ,R,R,L,STL,LAD,X,9,fly_ball,0,0,2017,0.5563,0.894,0.1069,1.9819,null,null,null,2,1,Bot,168.75,77.89,518735,170601_003104,-7.3661,-131.1303,-5.5585,7.9248,24.1817,-20.7659,3.3506,1.412,313,88.7,34.9,91.443,2034,6.732,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,53.7176,0.04,0.06,0,1,0,0,3,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2017-05-31,87.4,2.3967,5.9139,Hyun-Jin Ryu,572761,547943,field_out,hit_into_play,,4,"Matt Carpenter grounds out, second baseman Chase Utley to first baseman Adrian Gonzalez.  ",R,L,L,STL,LAD,X,4,ground_ball,2,2,2017,-0.2322,0.1066,-0.7936,2.3584,null,null,null,1,1,Bot,138.06,139.88,518735,170601_003035,-7.2036,-126.9177,-2.6374,-1.084,25.2192,-30.7026,3.4109,1.5528,82,95.6,4.7,87.28,2158,6.353,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.2545,0.535,0.516,0,1,0,0,4,6,6,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2017-05-31,92.2,2.4104,5.8978,Hyun-Jin Ryu,572761,547943,null,foul,,5,null,R,L,L,STL,LAD,S,null,null,2,2,2017,0.4481,1.0442,-0.1772,2.2964,null,null,null,1,1,Bot,null,null,518735,170601_003004,-7.5167,-133.8698,-5.5842,6.8947,26.6285,-18.6827,3.4109,1.5528,195,72.7,29,92.4,2048,6.246,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.1732,null,null,null,null,null,null,null,6,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,2017-05-31,73.8,2.1539,6.1246,Hyun-Jin Ryu,572761,547943,null,ball,,13,null,R,L,L,STL,LAD,B,null,null,1,2,2017,-1.0676,-1.3885,-1.1241,1.3694,null,null,null,1,1,Bot,null,null,518735,170601_002940,-4.8139,-107.3134,0.0236,-7.2011,19.9795,-42.9608,3.4411,1.5528,null,null,null,73.101,2450,5.985,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.5444,null,null,null,null,null,null,null,6,4,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
FC,2017-05-31,86.9,2.3442,5.8826,Hyun-Jin Ryu,572761,547943,null,ball,,7,null,R,L,L,STL,LAD,B,null,null,0,2,2017,-0.1084,0.5182,-0.7475,1.8253,null,null,null,1,1,Bot,null,null,518735,170601_002915,-7.1982,-126.3673,-4.7177,-0.0073,20.6202,-25.9235,3.4427,1.6007,null,null,null,87.86,2038,6.426,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.0363,null,null,null,null,null,null,null,6,3,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
FC,2017-05-31,88.1,2.5715,5.8019,Hyun-Jin Ryu,572761,547943,null,swinging_strike,,2,null,R,L,L,STL,LAD,S,null,null,0,1,2017,0.0052,0.6332,0.1374,3.2352,null,null,null,1,1,Bot,null,null,518735,170601_002849,-5.9442,-128.2355,-1.5488,1.1097,22.6749,-24.9849,3.4109,1.5528,null,null,null,88.974,2110,6.475,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.0253,null,null,null,null,null,null,null,6,2,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2017-05-31,90.2,2.5182,5.9452,Hyun-Jin Ryu,572761,547943,null,called_strike,,6,null,R,L,L,STL,LAD,S,null,null,0,0,2017,0.6298,1.1808,0.5403,2.7433,null,null,null,1,1,Bot,null,null,518735,170601_002826,-6.249,-131.0207,-4.5203,8.5436,26.3037,-17.8025,3.492,1.6912,null,null,null,90.349,1991,6.383,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.1509,null,null,null,null,null,null,null,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2017-05-31,91.6,2.4469,5.9563,Hyun-Jin Ryu,451594,547943,field_out,hit_into_play,,14,"Dexter Fowler grounds out, first baseman Adrian Gonzalez to pitcher Hyun-Jin Ryu.  ",R,R,L,STL,LAD,X,3,ground_ball,3,2,2017,0.8514,0.9945,1.126,2.1927,null,null,null,0,1,Bot,158.93,164.1,518735,170601_002716,-5.149,-133.0835,-5.8083,11.1637,25.527,-19.3681,3.4009,1.5025,20,86.4,-4.2,91.818,2150,6.291,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.2452,0.207,0.206,0,1,0,0,2,5,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2017-05-31,91.4,2.5145,5.9312,Hyun-Jin Ryu,451594,547943,null,foul,,6,null,R,R,L,STL,LAD,S,null,null,3,2,2017,0.7242,1.1131,0.5224,2.68,null,null,null,0,1,Bot,null,null,518735,170601_002653,-6.5846,-132.7293,-4.7117,9.9856,27.7652,-18.161,3.4009,1.5025,11,36.6,-10.3,91.538,1966,6.463,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.0825,null,null,null,null,null,null,null,5,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2017-05-31,80.7,2.5287,5.9121,Hyun-Jin Ryu,451594,547943,null,ball,,14,null,R,R,L,STL,LAD,B,null,null,2,2,2017,0.8344,0.651,1.9068,2.5716,null,null,null,0,1,Bot,null,null,518735,170601_002626,-2.9626,-117.4497,-2.0908,8.2836,19.7432,-25.9379,3.4884,1.7025,null,null,null,81.16,1336,6.346,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.17,null,null,null,null,null,null,null,5,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FC,2017-05-31,86.6,2.4923,5.9797,Hyun-Jin Ryu,451594,547943,null,ball,,12,null,R,R,L,STL,LAD,B,null,null,1,2,2017,-0.0917,0.5695,0.0529,3.9084,null,null,null,0,1,Bot,null,null,518735,170601_002604,-5.6119,-125.9267,0.0202,-0.0158,21.5649,-26.3006,3.4884,1.6717,null,null,null,86.844,1973,6.07,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,54.3853,null,null,null,null,null,null,null,5,4,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
FC,2017-05-31,86.3,2.404,6.0159,Hyun-Jin Ryu,451594,547943,null,foul,,4,null,R,R,L,STL,LAD,S,null,null,1,1,2017,-0.1538,0.7149,-0.3607,2.1788,null,null,null,0,1,Bot,null,null,518735,170601_002542,-6.2877,-125.4951,-4.471,-0.5968,21.1409,-23.8959,3.4009,1.5025,197,79.5,16.5,87.245,2107,6.529,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,53.9698,null,null,null,null,null,null,null,5,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
CH,2017-05-31,80.3,2.642,5.8286,Hyun-Jin Ryu,451594,547943,null,swinging_strike,,6,null,R,R,L,STL,LAD,S,null,null,1,0,2017,1.088,0.6311,0.7077,2.4254,null,null,null,0,1,Bot,null,null,518735,170601_002520,-6.3509,-116.7358,-2.1091,11.1335,19.4724,-26.1632,3.4009,1.5025,null,null,null,80.944,1699,6.47,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,53.9946,null,null,null,null,null,null,null,5,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2017-05-31,88.1,2.4138,6.0804,Hyun-Jin Ryu,451594,547943,null,ball,,14,null,R,R,L,STL,LAD,B,null,null,0,0,2017,0.7009,1.2703,1.9677,1.6856,null,null,null,0,1,Bot,null,null,518735,170601_002501,-2.5667,-128.0433,-7.3445,8.3471,23.2197,-16.7288,3.4577,1.7179,null,null,null,88.961,2112,6.72,490897,547943,518735,408236,400284,523253,608369,641355,621035,571771,53.8916,null,null,null,null,null,null,null,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2017-05-25,79.8,2.562,5.8877,Hyun-Jin Ryu,451594,547943,grounded_into_double_play,hit_into_play,,6,"Dexter Fowler grounds into a double play, shortstop Corey Seager to second baseman Logan Forsythe to first baseman Adrian Gonzalez.   Randal Grichuk out at 2nd.  ",R,R,L,LAD,STL,X,6,ground_ball,0,0,2017,1.5654,1.0504,0.719,3.0883,null,null,545341,1,9,Top,108.66,159.06,518735,170526_051402,-6.9875,-115.8613,-1.3562,15.4335,22.2953,-22.6775,3.7707,1.7574,8,78.8,-20.9,79.732,1754,6.397,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.0774,0.054,0.046,0,1,0,0,2,73,1,Changeup,7,3,3,7,3,7,3,7,Standard,Standard
CU,2017-05-25,70.8,2.2603,6.0767,Hyun-Jin Ryu,545341,547943,force_out,hit_into_play,,5,"Randal Grichuk grounds into a force out, shortstop Corey Seager to second baseman Logan Forsythe.   Kolten Wong out at 2nd.    Randal Grichuk to 1st.  ",R,R,L,LAD,STL,X,6,ground_ball,2,1,2017,-0.8822,-0.9337,0.247,2.6082,null,null,543939,0,9,Top,110.52,160.27,518735,170526_051321,-2.4636,-102.7366,2.4312,-5.5478,19.7526,-39.3062,3.2368,1.4542,31,90.5,-3.1,69.403,2481,5.628,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.8107,0.27,0.254,0,1,0,0,2,72,4,Curveball,7,3,3,7,3,7,3,7,Standard,Standard
FC,2017-05-25,85.7,2.2876,5.9765,Hyun-Jin Ryu,545341,547943,null,ball,,13,null,R,R,L,LAD,STL,B,null,null,1,1,2017,0.1822,1.1059,-0.5574,0.9434,null,null,543939,0,9,Top,null,null,518735,170526_051258,-7.104,-124.2792,-7.8944,3.2135,22.7,-19.2879,3.3265,1.5945,null,null,null,86.25,2132,6.58,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,53.8824,null,null,null,null,null,null,null,72,3,Cutter,7,3,3,7,3,7,3,7,Standard,Standard
FF,2017-05-25,88.6,2.2643,6.0631,Hyun-Jin Ryu,545341,547943,null,ball,,12,null,R,R,L,LAD,STL,B,null,null,0,1,2017,1.3122,1.7045,1.2184,3.2333,null,null,543939,0,9,Top,null,null,518735,170526_051237,-5.3044,-128.6855,-4.4006,15.7574,26.8205,-12.4314,3.3182,1.4783,null,null,null,88.818,2101,6.503,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,53.9738,null,null,null,null,null,null,null,72,2,4-Seam Fastball,7,3,3,7,3,7,3,7,Standard,Standard
CU,2017-05-25,70.9,2.1283,6.1674,Hyun-Jin Ryu,545341,547943,null,called_strike,,8,null,R,R,L,LAD,STL,S,null,null,0,0,2017,-0.7034,-0.8612,0.0766,1.9975,null,null,543939,0,9,Top,null,null,518735,170526_051216,-2.8366,-103.0683,0.8804,-4.4066,18.4162,-38.6004,3.3265,1.47,null,null,null,70.3,2436,5.934,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.4709,null,null,null,null,null,null,null,72,1,Curveball,7,3,3,7,3,7,3,7,Standard,Standard
FF,2017-05-25,89.6,2.4003,5.9266,Hyun-Jin Ryu,543939,547943,walk,ball,,13,Kolten Wong walks.  ,R,L,L,LAD,STL,B,null,null,3,0,2017,1.2183,1.7838,-0.877,1.2194,null,null,null,0,9,Top,null,null,518735,170526_051134,-10.6013,-129.4195,-9.2307,15.9771,28.1958,-10.3724,3.2575,1.4134,null,null,null,89.073,2237,6.397,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.0451,null,null,0.7,1,0,0,null,71,4,4-Seam Fastball,7,3,3,7,3,7,3,7,Standard,Standard
FC,2017-05-25,85.5,2.284,6.1019,Hyun-Jin Ryu,543939,547943,null,ball,,13,null,R,L,L,LAD,STL,B,null,null,2,0,2017,0.0387,1.3109,-1.3595,2.2299,null,null,null,0,9,Top,null,null,518735,170526_051114,-8.6343,-123.9958,-5.4584,1.9933,22.8749,-17.7948,3.2492,1.347,null,null,null,85.558,2191,6.29,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.176,null,null,null,null,null,null,null,71,3,Cutter,7,3,3,7,3,7,3,7,Standard,Standard
FC,2017-05-25,86.2,2.202,6.0071,Hyun-Jin Ryu,543939,547943,null,ball,,13,null,R,L,L,LAD,STL,B,null,null,1,0,2017,0.3476,0.8056,-0.4344,1.1807,null,null,null,0,9,Top,null,null,518735,170526_051055,-6.9733,-125.1085,-6.8588,5.0582,24.9602,-22.5125,3.2658,1.6873,null,null,null,86.346,2123,6.46,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.013,null,null,null,null,null,null,null,71,2,Cutter,7,3,3,7,3,7,3,7,Standard,Standard
CU,2017-05-25,72.3,2.1048,6.229,Hyun-Jin Ryu,543939,547943,null,ball,,13,null,R,L,L,LAD,STL,B,null,null,0,0,2017,-0.6687,-0.4888,-2.2576,-1.0602,null,null,null,0,9,Top,null,null,518735,170526_051030,-7.5121,-104.6893,-5.9773,-3.2016,22.2327,-34.6897,3.1911,1.5711,null,null,null,71.186,2446,6.208,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.2222,null,null,null,null,null,null,null,71,1,Curveball,7,3,3,7,3,7,3,7,Standard,Standard
FF,2017-05-25,90.3,2.2867,5.9959,Hyun-Jin Ryu,649557,547943,strikeout,foul_tip,,12,Aledmys Diaz strikes out on a foul tip.  ,R,R,L,LAD,STL,S,2,null,2,2,2017,1.2537,1.381,1.0084,3.5974,null,null,null,2,8,Top,null,null,518735,170526_050046,-5.8178,-131.217,-2.9489,15.6788,26.6474,-15.8134,3.7192,1.7828,null,null,null,90.515,2038,6.294,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.1096,null,null,0,1,0,0,null,67,9,4-Seam Fastball,7,3,3,7,3,7,3,7,Standard,Standard
CU,2017-05-25,72.8,1.9493,6.0674,Hyun-Jin Ryu,649557,547943,null,foul,,7,null,R,R,L,LAD,STL,S,null,null,2,2,2017,-0.9106,-0.865,-0.4543,1.9737,null,null,null,2,8,Top,null,null,518735,170526_050025,-3.2651,-105.8008,0.6591,-6.0893,19.3237,-38.9024,3.5947,1.7147,178,75.8,14.9,72.081,2418,5.849,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.5461,null,null,null,null,null,null,null,67,8,Curveball,7,3,3,7,3,7,3,7,Standard,Standard
FF,2017-05-25,90.9,2.4037,6.1139,Hyun-Jin Ryu,649557,547943,null,foul,,3,null,R,R,L,LAD,STL,S,null,null,2,2,2017,1.16,1.9455,0.7841,3.1909,null,null,null,2,8,Top,null,null,518735,170526_045950,-6.5579,-131.8062,-5.4967,15.0521,31.5218,-8.4743,3.6611,1.7313,305,90.1,27.7,90.631,2063,6.546,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,53.9091,null,null,null,null,null,null,null,67,7,4-Seam Fastball,7,3,3,7,3,7,3,7,Standard,Standard
SL,2017-05-25,78.1,2.3985,6.0903,Hyun-Jin Ryu,649557,547943,null,foul,,13,null,R,R,L,LAD,STL,S,null,null,2,2,2017,-0.1576,0.166,-0.4214,1.0562,null,null,null,2,8,Top,null,null,518735,170526_045909,-5.7378,-113.4218,-4.2491,-0.359,19.5334,-30.2443,3.6362,1.7064,null,null,null,77.61,2264,5.948,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.5877,null,null,null,null,null,null,null,67,6,Slider,7,3,3,7,3,7,3,7,Standard,Standard
FC,2017-05-25,86.1,2.2257,6.043,Hyun-Jin Ryu,649557,547943,null,foul,,13,null,R,R,L,LAD,STL,S,null,null,2,2,2017,-0.1548,0.7725,-1.4297,2.1892,null,null,null,2,8,Top,null,null,518735,170526_045845,-8.3392,-124.9658,-4.4553,-0.0237,23.9619,-23.4274,3.6777,1.7811,null,null,null,86.164,2109,6.271,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.1532,null,null,null,null,null,null,null,67,5,Cutter,7,3,3,7,3,7,3,7,Standard,Standard
CU,2017-05-25,71.5,2.1895,6.0359,Hyun-Jin Ryu,649557,547943,null,swinging_strike,,13,null,R,R,L,LAD,STL,S,null,null,2,1,2017,-0.8798,-1.2715,-0.8243,1.3039,null,null,null,2,8,Top,null,null,518735,170526_045824,-4.4529,-103.9511,0.3386,-5.4486,18.7903,-41.5263,3.5616,1.6151,null,null,null,70.87,2430,5.952,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.4857,null,null,null,null,null,null,null,67,4,Curveball,7,3,3,7,3,7,3,7,Standard,Standard
CH,2017-05-25,77.8,2.6181,5.4705,Hyun-Jin Ryu,649557,547943,null,ball,,14,null,R,R,L,LAD,STL,B,null,null,1,1,2017,1.3982,0.3503,1.8594,2.2352,null,null,null,2,8,Top,null,null,518735,170526_045804,-4.1726,-113.1722,-0.7433,12.7805,18.6327,-29.2158,3.7026,1.806,null,null,null,78.192,1369,6.331,490812,547943,518735,408236,523253,571771,608369,641355,621035,624577,54.1416,null,null,null,null,null,null,null,67,3,Changeup,7,3,3,7,3,7,3,7,Standard,Standard
